Entity,Code,Date,Case fatality rate of COVID-19 (%),Year,Median Age,Total confirmed deaths due to COVID-19 (deaths)
Macao,MAC,"Apr 4, 2020",,2100,47.400002,
Macao,MAC,"Apr 5, 2020",,2100,47.400002,
Macao,MAC,"Apr 6, 2020",,2100,47.400002,
Macao,MAC,"Apr 7, 2020",,2100,47.400002,
Macao,MAC,"Apr 8, 2020",,2100,47.400002,
Macao,MAC,"Apr 9, 2020",,2100,47.400002,
Macao,MAC,"Apr 10, 2020",,2100,47.400002,
Macao,MAC,"Apr 11, 2020",,2100,47.400002,
Macao,MAC,"Apr 12, 2020",,2100,47.400002,
Macao,MAC,"Apr 13, 2020",,2100,47.400002,
Macao,MAC,"Apr 14, 2020",,2100,47.400002,
Macao,MAC,"Apr 15, 2020",,2100,47.400002,
Macao,MAC,"Apr 16, 2020",,2100,47.400002,
Macao,MAC,"Apr 17, 2020",,2100,47.400002,
Macao,MAC,"Apr 18, 2020",,2100,47.400002,
Macao,MAC,"Apr 19, 2020",,2100,47.400002,
Macao,MAC,"Apr 20, 2020",,2100,47.400002,
Macao,MAC,"Apr 21, 2020",,2100,47.400002,
Macao,MAC,"Apr 22, 2020",,2100,47.400002,
Macao,MAC,"Apr 23, 2020",,2100,47.400002,
Macao,MAC,"Apr 24, 2020",,2100,47.400002,
Macao,MAC,"Apr 25, 2020",,2100,47.400002,
Macao,MAC,"Apr 26, 2020",,2100,47.400002,
Macao,MAC,"Apr 27, 2020",,2100,47.400002,
Macao,MAC,"Apr 28, 2020",,2100,47.400002,
Macao,MAC,"Apr 29, 2020",,2100,47.400002,
Macao,MAC,"Apr 30, 2020",,2100,47.400002,
Macao,MAC,"May 1, 2020",,2100,47.400002,
Macao,MAC,"May 2, 2020",,2100,47.400002,
Macao,MAC,"May 3, 2020",,2100,47.400002,
Macao,MAC,"May 4, 2020",,2100,47.400002,
Macao,MAC,"May 5, 2020",,2100,47.400002,
Macao,MAC,"May 6, 2020",,2100,47.400002,
Macao,MAC,"May 7, 2020",,2100,47.400002,
Macedonia,MKD,"Dec 31, 2019",,2100,48.700001,
Macedonia,MKD,"Jan 1, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 2, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 3, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 4, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 5, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 6, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 7, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 8, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 9, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 10, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 11, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 12, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 13, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 14, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 15, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 16, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 17, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 18, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 19, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 20, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 21, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 22, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 23, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 24, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 25, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 26, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 27, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 28, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 29, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 30, 2020",,2100,48.700001,
Macedonia,MKD,"Jan 31, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 1, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 2, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 3, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 4, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 5, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 6, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 7, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 8, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 9, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 10, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 11, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 12, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 13, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 14, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 15, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 16, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 17, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 18, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 19, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 20, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 21, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 22, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 23, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 24, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 25, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 26, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 27, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 28, 2020",,2100,48.700001,
Macedonia,MKD,"Feb 29, 2020",,2100,48.700001,
Macedonia,MKD,"Mar 1, 2020",,2100,48.700001,
Macedonia,MKD,"Mar 2, 2020",,2100,48.700001,
Macedonia,MKD,"Mar 3, 2020",,2100,48.700001,
Macedonia,MKD,"Mar 4, 2020",,2100,48.700001,
Macedonia,MKD,"Mar 5, 2020",,2100,48.700001,
Macedonia,MKD,"Mar 6, 2020",,2100,48.700001,
Macedonia,MKD,"Mar 7, 2020",,2100,48.700001,
Macedonia,MKD,"Mar 8, 2020",,2100,48.700001,
Macedonia,MKD,"Mar 9, 2020",,2100,48.700001,
Macedonia,MKD,"Mar 10, 2020",,2100,48.700001,
Macedonia,MKD,"Mar 11, 2020",,2100,48.700001,
Macedonia,MKD,"Mar 12, 2020",,2100,48.700001,
Macedonia,MKD,"Mar 13, 2020",,2100,48.700001,
Macedonia,MKD,"Mar 14, 2020",,2100,48.700001,
Macedonia,MKD,"Mar 15, 2020",,2100,48.700001,
Macedonia,MKD,"Mar 16, 2020",,2100,48.700001,
Macedonia,MKD,"Mar 17, 2020",,2100,48.700001,
Macedonia,MKD,"Mar 18, 2020",,2100,48.700001,
Macedonia,MKD,"Mar 19, 2020",,2100,48.700001,
Macedonia,MKD,"Mar 20, 2020",,2100,48.700001,
Macedonia,MKD,"Mar 21, 2020",,2100,48.700001,
Macedonia,MKD,"Mar 22, 2020",,2100,48.700001,
Macedonia,MKD,"Mar 23, 2020",0.877,2100,48.700001,1
Macedonia,MKD,"Mar 24, 2020",1.471,2100,48.700001,2
Macedonia,MKD,"Mar 25, 2020",1.351,2100,48.700001,2
Macedonia,MKD,"Mar 26, 2020",1.13,2100,48.700001,2
Macedonia,MKD,"Mar 27, 2020",1.493,2100,48.700001,3
Macedonia,MKD,"Mar 28, 2020",1.37,2100,48.700001,3
Macedonia,MKD,"Mar 29, 2020",1.66,2100,48.700001,4
Macedonia,MKD,"Mar 30, 2020",2.317,2100,48.700001,6
Macedonia,MKD,"Mar 31, 2020",2.456,2100,48.700001,7
Macedonia,MKD,"Apr 1, 2020",2.736,2100,48.700001,9
Macedonia,MKD,"Apr 2, 2020",2.825,2100,48.700001,10
Macedonia,MKD,"Apr 3, 2020",3.107,2100,48.700001,11
Macedonia,MKD,"Apr 4, 2020",2.791,2100,48.700001,12
Macedonia,MKD,"Apr 5, 2020",3.52,2100,48.700001,17
Macedonia,MKD,"Apr 6, 2020",3.52,2100,48.700001,17
Macedonia,MKD,"Apr 7, 2020",3.684,2100,48.700001,21
Macedonia,MKD,"Apr 8, 2020",4.341,2100,48.700001,26
Macedonia,MKD,"Apr 9, 2020",4.862,2100,48.700001,30
Macedonia,MKD,"Apr 10, 2020",4.827,2100,48.700001,32
Macedonia,MKD,"Apr 11, 2020",4.501,2100,48.700001,32
Macedonia,MKD,"Apr 12, 2020",4.474,2100,48.700001,34
Macedonia,MKD,"Apr 13, 2020",4.106,2100,48.700001,34
Macedonia,MKD,"Apr 14, 2020",4.45,2100,48.700001,38
Macedonia,MKD,"Apr 15, 2020",4.846,2100,48.700001,44
Macedonia,MKD,"Apr 16, 2020",4.62,2100,48.700001,45
Macedonia,MKD,"Apr 17, 2020",4.255,2100,48.700001,46
Macedonia,MKD,"Apr 18, 2020",4.387,2100,48.700001,49
Macedonia,MKD,"Apr 19, 2020",4.188,2100,48.700001,49
Macedonia,MKD,"Apr 20, 2020",4.225,2100,48.700001,51
Macedonia,MKD,"Apr 21, 2020",4.408,2100,48.700001,54
Macedonia,MKD,"Apr 22, 2020",4.468,2100,48.700001,55
Macedonia,MKD,"Apr 23, 2020",4.448,2100,48.700001,56
Macedonia,MKD,"Apr 24, 2020",4.308,2100,48.700001,56
Macedonia,MKD,"Apr 25, 2020",4.299,2100,48.700001,57
Macedonia,MKD,"Apr 26, 2020",4.316,2100,48.700001,59
Macedonia,MKD,"Apr 27, 2020",4.401,2100,48.700001,61
Macedonia,MKD,"Apr 28, 2020",4.646,2100,48.700001,65
Macedonia,MKD,"Apr 29, 2020",4.996,2100,48.700001,71
Macedonia,MKD,"Apr 30, 2020",5.062,2100,48.700001,73
Macedonia,MKD,"May 1, 2020",5.256,2100,48.700001,77
Macedonia,MKD,"May 2, 2020",5.422,2100,48.700001,81
Macedonia,MKD,"May 3, 2020",5.445,2100,48.700001,82
Macedonia,MKD,"May 4, 2020",5.559,2100,48.700001,84
Macedonia,MKD,"May 5, 2020",5.599,2100,48.700001,85
Macedonia,MKD,"May 6, 2020",5.636,2100,48.700001,86
Macedonia,MKD,"May 7, 2020",5.718,2100,48.700001,88
Madagascar,MDG,"Dec 31, 2019",,2100,35.900002,
Madagascar,MDG,"Jan 1, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 2, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 3, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 4, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 5, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 6, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 7, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 8, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 9, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 10, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 11, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 12, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 13, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 14, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 15, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 16, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 17, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 18, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 19, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 20, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 21, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 22, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 23, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 24, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 25, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 26, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 27, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 28, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 29, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 30, 2020",,2100,35.900002,
Madagascar,MDG,"Jan 31, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 1, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 2, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 3, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 4, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 5, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 6, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 7, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 8, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 9, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 10, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 11, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 12, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 13, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 14, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 15, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 16, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 17, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 18, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 19, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 20, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 21, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 22, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 23, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 24, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 25, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 26, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 27, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 28, 2020",,2100,35.900002,
Madagascar,MDG,"Feb 29, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 1, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 2, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 3, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 4, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 5, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 6, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 7, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 8, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 9, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 10, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 11, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 12, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 13, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 14, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 15, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 16, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 17, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 18, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 19, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 20, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 21, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 22, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 23, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 24, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 25, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 26, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 27, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 28, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 29, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 30, 2020",,2100,35.900002,
Madagascar,MDG,"Mar 31, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 1, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 2, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 3, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 4, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 5, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 6, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 7, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 8, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 9, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 10, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 11, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 12, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 13, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 14, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 15, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 16, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 17, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 18, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 19, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 20, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 21, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 22, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 23, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 24, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 25, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 26, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 27, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 28, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 29, 2020",,2100,35.900002,
Madagascar,MDG,"Apr 30, 2020",,2100,35.900002,
Madagascar,MDG,"May 1, 2020",,2100,35.900002,
Madagascar,MDG,"May 2, 2020",,2100,35.900002,
Madagascar,MDG,"May 3, 2020",,2100,35.900002,
Madagascar,MDG,"May 4, 2020",,2100,35.900002,
Madagascar,MDG,"May 5, 2020",,2100,35.900002,
Madagascar,MDG,"May 6, 2020",,2100,35.900002,
Madagascar,MDG,"May 7, 2020",,2100,35.900002,
Malawi,MWI,"Dec 31, 2019",,2100,37.099998,
Malawi,MWI,"Jan 1, 2020",,2100,37.099998,
Malawi,MWI,"Jan 2, 2020",,2100,37.099998,
Malawi,MWI,"Jan 3, 2020",,2100,37.099998,
Malawi,MWI,"Jan 4, 2020",,2100,37.099998,
Malawi,MWI,"Jan 5, 2020",,2100,37.099998,
Malawi,MWI,"Jan 6, 2020",,2100,37.099998,
Malawi,MWI,"Jan 7, 2020",,2100,37.099998,
Malawi,MWI,"Jan 8, 2020",,2100,37.099998,
Malawi,MWI,"Jan 9, 2020",,2100,37.099998,
Malawi,MWI,"Jan 10, 2020",,2100,37.099998,
Malawi,MWI,"Jan 11, 2020",,2100,37.099998,
Malawi,MWI,"Jan 12, 2020",,2100,37.099998,
Malawi,MWI,"Jan 13, 2020",,2100,37.099998,
Malawi,MWI,"Jan 14, 2020",,2100,37.099998,
Malawi,MWI,"Jan 15, 2020",,2100,37.099998,
Malawi,MWI,"Jan 16, 2020",,2100,37.099998,
Malawi,MWI,"Jan 17, 2020",,2100,37.099998,
Malawi,MWI,"Jan 18, 2020",,2100,37.099998,
Malawi,MWI,"Jan 19, 2020",,2100,37.099998,
Malawi,MWI,"Jan 20, 2020",,2100,37.099998,
Malawi,MWI,"Jan 21, 2020",,2100,37.099998,
Malawi,MWI,"Jan 22, 2020",,2100,37.099998,
Malawi,MWI,"Jan 23, 2020",,2100,37.099998,
Malawi,MWI,"Jan 24, 2020",,2100,37.099998,
Malawi,MWI,"Jan 25, 2020",,2100,37.099998,
Malawi,MWI,"Jan 26, 2020",,2100,37.099998,
Malawi,MWI,"Jan 27, 2020",,2100,37.099998,
Malawi,MWI,"Jan 28, 2020",,2100,37.099998,
Malawi,MWI,"Jan 29, 2020",,2100,37.099998,
Malawi,MWI,"Jan 30, 2020",,2100,37.099998,
Malawi,MWI,"Jan 31, 2020",,2100,37.099998,
Malawi,MWI,"Feb 1, 2020",,2100,37.099998,
Malawi,MWI,"Feb 2, 2020",,2100,37.099998,
Malawi,MWI,"Feb 3, 2020",,2100,37.099998,
Malawi,MWI,"Feb 4, 2020",,2100,37.099998,
Malawi,MWI,"Feb 5, 2020",,2100,37.099998,
Malawi,MWI,"Feb 6, 2020",,2100,37.099998,
Malawi,MWI,"Feb 7, 2020",,2100,37.099998,
Malawi,MWI,"Feb 8, 2020",,2100,37.099998,
Malawi,MWI,"Feb 9, 2020",,2100,37.099998,
Malawi,MWI,"Feb 10, 2020",,2100,37.099998,
Malawi,MWI,"Feb 11, 2020",,2100,37.099998,
Malawi,MWI,"Feb 12, 2020",,2100,37.099998,
Malawi,MWI,"Feb 13, 2020",,2100,37.099998,
Malawi,MWI,"Feb 14, 2020",,2100,37.099998,
Malawi,MWI,"Feb 15, 2020",,2100,37.099998,
Malawi,MWI,"Feb 16, 2020",,2100,37.099998,
Malawi,MWI,"Feb 17, 2020",,2100,37.099998,
Malawi,MWI,"Feb 18, 2020",,2100,37.099998,
Malawi,MWI,"Feb 19, 2020",,2100,37.099998,
Malawi,MWI,"Feb 20, 2020",,2100,37.099998,
Malawi,MWI,"Feb 21, 2020",,2100,37.099998,
Malawi,MWI,"Feb 22, 2020",,2100,37.099998,
Malawi,MWI,"Feb 23, 2020",,2100,37.099998,
Malawi,MWI,"Feb 24, 2020",,2100,37.099998,
Malawi,MWI,"Feb 25, 2020",,2100,37.099998,
Malawi,MWI,"Feb 26, 2020",,2100,37.099998,
Malawi,MWI,"Feb 27, 2020",,2100,37.099998,
Malawi,MWI,"Feb 28, 2020",,2100,37.099998,
Malawi,MWI,"Feb 29, 2020",,2100,37.099998,
Malawi,MWI,"Mar 1, 2020",,2100,37.099998,
Malawi,MWI,"Mar 2, 2020",,2100,37.099998,
Malawi,MWI,"Mar 3, 2020",,2100,37.099998,
Malawi,MWI,"Mar 4, 2020",,2100,37.099998,
Malawi,MWI,"Mar 5, 2020",,2100,37.099998,
Malawi,MWI,"Mar 6, 2020",,2100,37.099998,
Malawi,MWI,"Mar 7, 2020",,2100,37.099998,
Malawi,MWI,"Mar 8, 2020",,2100,37.099998,
Malawi,MWI,"Mar 9, 2020",,2100,37.099998,
Malawi,MWI,"Mar 10, 2020",,2100,37.099998,
Malawi,MWI,"Mar 11, 2020",,2100,37.099998,
Malawi,MWI,"Mar 12, 2020",,2100,37.099998,
Malawi,MWI,"Mar 13, 2020",,2100,37.099998,
Malawi,MWI,"Mar 14, 2020",,2100,37.099998,
Malawi,MWI,"Mar 15, 2020",,2100,37.099998,
Malawi,MWI,"Mar 16, 2020",,2100,37.099998,
Malawi,MWI,"Mar 17, 2020",,2100,37.099998,
Malawi,MWI,"Mar 18, 2020",,2100,37.099998,
Malawi,MWI,"Mar 19, 2020",,2100,37.099998,
Malawi,MWI,"Mar 20, 2020",,2100,37.099998,
Malawi,MWI,"Mar 21, 2020",,2100,37.099998,
Malawi,MWI,"Mar 22, 2020",,2100,37.099998,
Malawi,MWI,"Mar 23, 2020",,2100,37.099998,
Malawi,MWI,"Mar 24, 2020",,2100,37.099998,
Malawi,MWI,"Mar 25, 2020",,2100,37.099998,
Malawi,MWI,"Mar 26, 2020",,2100,37.099998,
Malawi,MWI,"Mar 27, 2020",,2100,37.099998,
Malawi,MWI,"Mar 28, 2020",,2100,37.099998,
Malawi,MWI,"Mar 29, 2020",,2100,37.099998,
Malawi,MWI,"Mar 30, 2020",,2100,37.099998,
Malawi,MWI,"Mar 31, 2020",,2100,37.099998,
Malawi,MWI,"Apr 1, 2020",,2100,37.099998,
Malawi,MWI,"Apr 2, 2020",,2100,37.099998,
Malawi,MWI,"Apr 3, 2020",,2100,37.099998,
Malawi,MWI,"Apr 4, 2020",,2100,37.099998,
Malawi,MWI,"Apr 5, 2020",,2100,37.099998,
Malawi,MWI,"Apr 6, 2020",,2100,37.099998,
Malawi,MWI,"Apr 7, 2020",,2100,37.099998,
Malawi,MWI,"Apr 8, 2020",,2100,37.099998,1
Malawi,MWI,"Apr 9, 2020",,2100,37.099998,1
Malawi,MWI,"Apr 10, 2020",,2100,37.099998,1
Malawi,MWI,"Apr 11, 2020",,2100,37.099998,1
Malawi,MWI,"Apr 12, 2020",,2100,37.099998,2
Malawi,MWI,"Apr 13, 2020",,2100,37.099998,2
Malawi,MWI,"Apr 14, 2020",,2100,37.099998,2
Malawi,MWI,"Apr 15, 2020",,2100,37.099998,2
Malawi,MWI,"Apr 16, 2020",,2100,37.099998,2
Malawi,MWI,"Apr 17, 2020",,2100,37.099998,2
Malawi,MWI,"Apr 18, 2020",,2100,37.099998,2
Malawi,MWI,"Apr 19, 2020",,2100,37.099998,2
Malawi,MWI,"Apr 20, 2020",,2100,37.099998,2
Malawi,MWI,"Apr 21, 2020",,2100,37.099998,2
Malawi,MWI,"Apr 22, 2020",,2100,37.099998,2
Malawi,MWI,"Apr 23, 2020",,2100,37.099998,3
Malawi,MWI,"Apr 24, 2020",,2100,37.099998,3
Malawi,MWI,"Apr 25, 2020",,2100,37.099998,3
Malawi,MWI,"Apr 26, 2020",,2100,37.099998,3
Malawi,MWI,"Apr 27, 2020",,2100,37.099998,3
Malawi,MWI,"Apr 28, 2020",,2100,37.099998,3
Malawi,MWI,"Apr 29, 2020",,2100,37.099998,3
Malawi,MWI,"Apr 30, 2020",,2100,37.099998,3
Malawi,MWI,"May 1, 2020",,2100,37.099998,3
Malawi,MWI,"May 2, 2020",,2100,37.099998,3
Malawi,MWI,"May 3, 2020",,2100,37.099998,3
Malawi,MWI,"May 4, 2020",,2100,37.099998,3
Malawi,MWI,"May 5, 2020",,2100,37.099998,3
Malawi,MWI,"May 6, 2020",,2100,37.099998,3
Malawi,MWI,"May 7, 2020",,2100,37.099998,3
Malaysia,MYS,"Dec 31, 2019",,2100,47.599998,
Malaysia,MYS,"Jan 1, 2020",,2100,47.599998,
Malaysia,MYS,"Jan 2, 2020",,2100,47.599998,
Malaysia,MYS,"Jan 3, 2020",,2100,47.599998,
Malaysia,MYS,"Jan 4, 2020",,2100,47.599998,
Malaysia,MYS,"Jan 5, 2020",,2100,47.599998,
Malaysia,MYS,"Jan 6, 2020",,2100,47.599998,
Malaysia,MYS,"Jan 7, 2020",,2100,47.599998,
Malaysia,MYS,"Jan 8, 2020",,2100,47.599998,
Malaysia,MYS,"Jan 9, 2020",,2100,47.599998,
Malaysia,MYS,"Jan 10, 2020",,2100,47.599998,
Malaysia,MYS,"Jan 11, 2020",,2100,47.599998,
Malaysia,MYS,"Jan 12, 2020",,2100,47.599998,
Malaysia,MYS,"Jan 13, 2020",,2100,47.599998,
Malaysia,MYS,"Jan 14, 2020",,2100,47.599998,
Malaysia,MYS,"Jan 15, 2020",,2100,47.599998,
Malaysia,MYS,"Jan 16, 2020",,2100,47.599998,
Malaysia,MYS,"Jan 17, 2020",,2100,47.599998,
Malaysia,MYS,"Jan 18, 2020",,2100,47.599998,
Malaysia,MYS,"Jan 19, 2020",,2100,47.599998,
Malaysia,MYS,"Jan 20, 2020",,2100,47.599998,
Malaysia,MYS,"Jan 21, 2020",,2100,47.599998,
Malaysia,MYS,"Jan 22, 2020",,2100,47.599998,
Malaysia,MYS,"Jan 23, 2020",,2100,47.599998,
Malaysia,MYS,"Jan 24, 2020",,2100,47.599998,
Malaysia,MYS,"Jan 25, 2020",,2100,47.599998,
Malaysia,MYS,"Jan 26, 2020",,2100,47.599998,
Malaysia,MYS,"Jan 27, 2020",,2100,47.599998,
Malaysia,MYS,"Jan 28, 2020",,2100,47.599998,
Malaysia,MYS,"Jan 29, 2020",,2100,47.599998,
